管轄	最終更新日	企業・事業場名称	所在地	公表日	違反法条	事案概要	その他参考事項
愛知労働局	令和元年7月31日	日比織物修整所	愛知県津島市	R1.7.25	最低賃金法第４条	外国人技能実習生５名に対し、愛知県最低賃金額以上の賃金を支払わなかったもの	R1.7.25送検
愛知労働局	令和元年7月31日	（株）アイ・アール・ジェイ	愛知県愛西市	R1.7.25	最低賃金法第４条	外国人技能実習生５名に対し、愛知県最低賃金額以上の賃金を支払わなかったもの	R1.7.25送検
愛知労働局	令和元年7月31日	（株）イトーリョウ	愛知県愛西市	R1.7.25	最低賃金法第４条	外国人技能実習生５名に対し、愛知県最低賃金額以上の賃金を支払わなかったもの	R1.7.25送検
愛知労働局	令和元年7月31日	（有）中村毛織物補修所	愛知県愛西市	R1.7.25	最低賃金法第４条	外国人技能実習生６名に対し、愛知県最低賃金額以上の賃金を支払わなかったもの	R1.7.25送検
三重労働局	令和元年7月31日	（有）ワコー建設	三重県志摩市	H30.10.4	労働安全衛生法第20条,労働安全衛生規則第158条	掘削作業を行わせるに際し、誘導者を配置せず運転中の車両系建設機械の作業半径内に労働者を立ち入らせたもの	H30.10.4送検
三重労働局	令和元年7月31日	伊勢志摩リゾートマネジメント（株）	三重県志摩市	H30.10.11	労働基準法第32条	労働者４名に、有効な36協定の締結・届出なく違法な時間外労働を行わせたもの	H30.10.11送検
三重労働局	令和元年7月31日	（株）宴	三重県名張市	H31.1.8	最低賃金法第４条	労働者８名に、５か月間の定期賃金合計約248万円を支払わなかったもの	H31.1.8送検
三重労働局	令和元年7月31日	（株）ウエルネット	三重県津市	H31.3.11	最低賃金法第４条	労働者３名に、４か月間の定期賃金合計約210万円を支払わなかったもの	H31.3.11送検
三重労働局	令和元年7月31日	料亭平次	三重県津市	H31.3.19	最低賃金法第４条	労働者１名に、３か月間の定期賃金合計約123万円を支払わなかったもの	H31.3.19送検
三重労働局	令和元年7月31日	Ｅ２リバイブ（株）	三重県多気郡大台町	H31.3.22	労働安全衛生法第20条,労働安全衛生規則第151条の３	市場内で貨物自動車での木材の卸し準備作業を行わせる際に作業計画を定めなかったもの	H31.3.22送検
三重労働局	令和元年7月31日	伊賀産業（株）	三重県伊賀市	R1.5.20	労働安全衛生法第20条,労働安全衛生規則第151条の78	労働者の身体の一部が巻き込まれるおそれがあったのに、コンベヤーに非常停止装置を備えていなかったもの	R1.5.20送検
三重労働局	令和元年7月31日	焼肉東屋	三重県鈴鹿市	R1.5.30	最低賃金法第４条	労働者６名に、１か月間の定期賃金合計約52万円を支払わなかったもの	R1.5.30送検
三重労働局	令和元年7月31日	中西総合運輸（株）	三重県伊賀市	R1.6.19	労働基準法第32条	労働者１名に、36協定の延長時間を超える違法な時間外労働を行わせたもの	R1.6.19送検
三重労働局	令和元年7月31日	ウエストウインド（株）	三重県伊賀市	R1.6.19	労働基準法第32条	労働者１名に、法定労働時間を超えて違法な時間外労働を行わせたもの	R1.6.19送検
滋賀労働局	令和元年7月31日	（株）金陽社　滋賀工場	滋賀県野洲市	H30.8.13	労働安全衛生法第20条,労働安全衛生規則第107条	労働者が機械内部に落とした布を拾い上げる際、機械の運転を停止させていなかったもの	H30.8.13送検
滋賀労働局	令和元年7月31日	速水林業	滋賀県長浜市	H30.9.20	労働安全衛生法第21条,労働安全衛生規則第479条	立木の伐木作業を行うに当たり、伐倒について一定の合図を定め、関係労働者に周知していなかったもの	H30.9.20送検
滋賀労働局	令和元年7月31日	（株）ｆ−プランニング	滋賀県愛知郡愛荘町	H31.1.18	労働安全衛生法第20条,労働安全衛生規則第151条の３	フォークリフトを用いた作業を行わせるにあたり、作業計画を定めていなかったもの	H31.1.18送検
滋賀労働局	令和元年7月31日	蒲生農機サービス	滋賀県東近江市	R1.7.10	労働安全衛生法第20条,労働安全衛生規則第151条の３	フォークリフトを用いた作業を行わせるにあたり、作業計画を定めていなかったもの	R1.7.10送検
京都労働局	令和元年6月30日	（株）今井水道工業	滋賀県栗東市	H31.3.20	労働安全衛生法第100条,労働安全衛生規則第97条	休業４日以上の労働災害が発生したにもかかわらず、遅滞なく労働者死傷病報告を提出しなかったもの	H31.3.20送検
大阪労働局	令和元年7月31日	（株）早瀬製作所	大阪府大東市	H30.8.3	労働安全衛生法第20条,労働安全衛生規則第131条	プレス機械に有効な安全装置を使用させる等の措置を講じなかったもの	H30.8.3送検
大阪労働局	令和元年7月31日	（株）フジタ	東京都渋谷区	H30.8.21	労働基準法第32条	労働者４名に、36協定の延長時間を超える違法な時間外労働を行わせたもの	H30.8.21送検,H30.11.29不起訴
大阪労働局	令和元年7月31日	（株）ナッシェレカイタニ	大阪府寝屋川市	H30.10.9	労働基準法第37条	技能実習生２名に１か月間の時間外手当合計約９万円を支払わなかったもの	H30.10.9送検
大阪労働局	令和元年7月31日	（株）北川建設	大阪府八尾市	H30.12.21	労働安全衛生法第21条,労働安全衛生規則第519条,労働者派遣法第45条	高さ約20ｍの開口部で、安全帯を使用させることなく労働者に作業を行わせたもの	H30.12.21送検
大阪労働局	令和元年7月31日	（株）みんなのスーパー	大阪府四條畷市	H30.12.25	最低賃金法第４条	労働者５名に、大阪府最低賃金額（１時間936円）以上の賃金を支払わなかったもの	H30.12.25送検
大阪労働局	令和元年7月31日	（株）道上総合建設	大阪府枚方市	H30.12.25	労働安全衛生法第21条,労働安全衛生規則第519条	高さ約３ｍの高所で、安全帯を使用させることなく労働者に作業を行わせたもの	H30.12.25送検
大阪労働局	令和元年7月31日	太陽メッキ（株）	兵庫県尼崎市	H30.12.26	労働安全衛生法第21条,労働安全衛生規則第533条	高温の水槽に接する床面を通行させるに当たり、同槽への転落を防止するためのさく等を設けなかったもの	H30.12.26送検
大阪労働局	令和元年7月31日	三共ポリエチレン（株）	広島県廿日市市	H30.12.27	労働安全衛生法第20条,労働安全衛生規則第151条の３	車両系荷役運搬機械（フォークリフト）を用いる作業を行わせる際に、あらかじめ作業計画を定めなかったもの	H30.12.27送検
大阪労働局	令和元年7月31日	（株）フジタ	大阪府高石市	H30.12.27	労働安全衛生法第20条,労働安全衛生規則第158条,労働者派遣法第45条	労働者を運転中のドラグ・ショベルの作業半径内に立ち入らせたもの	H30.12.27送検
大阪労働局	令和元年7月31日	（有）ナガタ製作所	大阪府南河内郡河南町	H31.2.26	労働安全衛生法第20条,労働安全衛生規則第134条の２	プレス機械の切替キースイッチのキーを保管者に保管させなかったもの	H31.2.26送検
大阪労働局	令和元年7月31日	丸善運輸倉庫（株）	大阪府大東市	H31.3.14	労働安全衛生法第21条,労働安全衛生規則第519条	高さ約２ｍ以上の作業床の端で、安全帯を使用させることなく労働者に作業を行わせたもの	H31.3.14送検
大阪労働局	令和元年7月31日	（株）青島工業	大阪府堺市堺区	H31.3.26	労働安全衛生法第100条,労働安全衛生規則第97条	休業４日以上の休業を要する労働災害が発生した際に、虚偽の労働者死傷病報告を提出したもの	H31.3.26送検
大阪労働局	令和元年7月31日	（株）ロイヤルコミュニケーション倶楽部	大阪府枚方市	H31.3.26	最低賃金法第４条	労働者４名に対し、大阪府最低賃金額以上の賃金を支払わなかったもの	H31.3.26送検
大阪労働局	令和元年7月31日	新熱電塗装工業（株）	大阪府守口市	H31.3.26	労働基準法第32条	労働者７名に、36協定の延長時間を超える違法な時間外労働を行わせたもの	H31.3.26送検
大阪労働局	令和元年7月31日	（株）渡辺ハゲ天	東京都中央区	H31.4.11	労働基準法第32条	労働者２名に、有効な36協定の締結・届出なく違法な時間外労働を行わせたもの	H31.4.11送検
大阪労働局	令和元年7月31日	（株）福村	大阪府岸和田市	H31.4.18	労働安全衛生法第21条,労働安全衛生規則第524条	高さ約4.5ｍのスレート屋根の上で作業を行わせる際に、踏み抜きによる危険を防止する措置を講じなかったもの	H31.4.18送検
大阪労働局	令和元年7月31日	アサヒセイレン（株）	大阪府東大阪市	R1.5.30	労働安全衛生法第20条,労働安全衛生規則第107条	ベルトコンベヤーの運転を停止させることなく、労働者に清掃作業を行わせたもの	R1.5.30送致
大阪労働局	令和元年7月31日	（一社）関西自立支援センター　ワークスペースＡＢ	大阪府高槻市	R1.6.19	最低賃金法第４条	労働者２名に対し、大阪府最低賃金額以上の賃金を支払わなかったもの	R1.6.19送検
大阪労働局	令和元年7月31日	（一社）関西自立支援センター　ワークスペース高槻	大阪府高槻市	R1.6.19	最低賃金法第４条	労働者１名に対し、大阪府最低賃金額以上の賃金を支払わなかったもの	R1.6.19送検
大阪労働局	令和元年7月31日	（株）かつ美	大阪府岸和田市	R1.6.25	最低賃金法第４条	労働者２名に対し、２か月間の定期賃金を支払わなかったもの	R1.6.25送検
大阪労働局	令和元年7月31日	中畑木材（株）	大阪府堺市美原区	R1.6.26	労働安全衛生法第61条,労働安全衛生法施行令第20条,第16号クレーン等安全規則第221条	無資格者に移動式クレーン業務の玉掛け業務をさせたもの	R1.6.26送検
大阪労働局	令和元年7月31日	（株）富士木材	大阪府大阪市住吉区	R1.6.26	労働安全衛生法第30条,労働安全衛生規則第636条	元請と下請の労働者の作業が同一の場所で行われる際、労働災害防止のための連絡、調整を行わなかったもの。	R1.6.26送検
大阪労働局	令和元年7月31日	（株）シノダ	大阪府大阪市平野区	R1.6.27	労働安全衛生法第21条,労働安全衛生規則第524条	高さ約10ｍのスレート屋根の上で作業を行わせるに際し、踏み抜きによる危険を防止する措置を講じなかったもの	R1.6.27送検
大阪労働局	令和元年7月31日	（有）三神製作所	大阪府堺市美原区	R1.6.27	労働安全衛生法第14条,労働安全衛生法施行令第６条,労働安全衛生規則第134条	プレス機械の切替キースイッチを作業主任者に保管させていなかったもの	R1.6.27送検
大阪労働局	令和元年7月31日	伸晃建設工業（株）	大阪府大阪市此花区	R1.6.28	労働安全衛生法第21条,労働安全衛生規則第524条	高さ約８ｍのスレート屋根の上で作業を行わせるに際し、踏み抜きによる危険を防止する措置を講じなかったもの	R1.6.28送検
大阪労働局	令和元年7月31日	荒木産業（株）	大阪府大東市	R1.7.2	労働安全衛生法第20条,労働安全衛生規則第101条	コンベヤーの回転部分に接触することにより被災者に危険を及ぼす恐れがあったにもかかわらず、囲い等を設けていなかったもの	R1.7.2送検
大阪労働局	令和元年7月31日	（株）中川忠工務店	大阪府枚方市	R1.7.11	労働安全衛生法第21条,労働安全衛生規則第518条	作業床の設置が困難な高さ約２ｍ以上の箇所において、安全帯を使用させることなく労働者に作業を行わせたもの	R1.7.11送検
大阪労働局	令和元年7月31日	（有）味万	大阪府枚方市	R1.7.23	労働基準法第32条	労働者１名に、有効な36協定の締結・届出なく違法な時間外労働を行わせたもの	R1.7.23送検
大阪労働局	令和元年7月31日	（株）村山組	大阪府大阪府西成区	R1.7.30	労働安全衛生法第21条,労働安全衛生規則第519条	建物の３階部分の開口部で、安全帯を使用させることなく労働者に作業を行わせたもの	R1.7.30送検
兵庫労働局	令和元年7月31日	（株）サイキ	大阪府大阪市西区	H30.9.14	労働安全衛生法第31条,労働安全衛生規則第653条,労働者派遣法第45条	請負人の労働者に使用させる高さ約16ｍの作業床に安全に昇降するための設備を設けていなかったもの	H30.9.14送検
兵庫労働局	令和元年7月31日	（株）クライス	大阪府池田市	H30.9.14	労働安全衛生法第21条,労働安全衛生規則第526条,労働者派遣法第45条	高さ約16ｍの箇所で労働者に作業をさせるに当たり、安全に昇降するための設備を設けていなかったもの	H30.9.14送検
兵庫労働局	令和元年7月31日	（株）森本塗装工業	兵庫県神戸市西区	H30.9.18	労働安全衛生法第21条,労働安全衛生規則第519条	高さ約５ｍの屋根で労働者に作業させるに当たり、墜落防止措置を講じていなかったもの	H30.9.18送検
兵庫労働局	令和元年7月31日	（有）豊島自動車	兵庫県神戸市兵庫区	H30.9.25	労働安全衛生法第20条,クレーン等安全規則第69条	移動式クレーンにその定格荷重をこえる荷重をかけて使用していたもの	H30.9.25送検
兵庫労働局	令和元年7月31日	洲本製紙（有）	兵庫県洲本市	H30.10.10	労働安全衛生法第100条,労働安全衛生規則第97条	４日以上の休業を要する労働災害が発生したのに、遅滞なく労働者死傷病報告を提出しなかったもの	H30.10.10送検
兵庫労働局	令和元年7月31日	カネテツデリカフーズ（株）	兵庫県神戸市東灘区	H30.10.25	労働安全衛生法第21条,労働安全衛生規則第519条	高さ２ｍ以上の箇所で、労働者に作業を行わせるに当たり、墜落防止措置を講じなかったもの	H30.10.25送検
兵庫労働局	令和元年7月31日	津名陸運（株）	兵庫県淡路市	H30.11.5	労働安全衛生法第100条,労働安全衛生規則第97条	４日以上の休業を要する労働災害が発生したのに、遅滞なく労働者死傷病報告を提出しなかったもの	H30.11.5送検
兵庫労働局	令和元年7月31日	山建設（株）	東京都中央区	H30.11.27	労働安全衛生法第21条,労働安全衛生規則第533条	作業中に転落するおそれのある開口部に高さ7ｃｍ以上の丈夫なさく等を設けていなかったもの	H30.11.27送検
兵庫労働局	令和元年7月31日	（株）駒田プレカット	兵庫県姫路市	H30.12.7	労働安全衛生法第20条,労働安全衛生規則第108条の２	労働者が挟まれるおそれのある木材加工用機械のストローク端に覆い、囲い又は柵等を設けていなかったもの	H30.12.7送検
兵庫労働局	令和元年7月31日	五藤建設（株）	兵庫県西宮市	H31.2.25	労働安全衛生法第20条,労働安全衛生規則第279条	火災の生じるおそれがある場所において、労働者に点火源となるおそれのある電動のこぎりを使用させたもの	H31.2.25送検
兵庫労働局	令和元年7月31日	神戸市環境局事業部管理課東クリーンセンター計量事務所	兵庫県神戸市東灘区	H31.3.20	労働安全衛生法第21条,労働安全衛生規則第519条	高さ２ｍ以上の箇所で、労働者に作業を行わせるに当たり、墜落防止措置を講じなかったもの	H31.3.20送検
兵庫労働局	令和元年7月31日	（株）宮田製作所	兵庫県尼崎市	H31.3.25	労働安全衛生法第22条,粉じん障害防止規則第27条	アーク溶接作業を行わせるにあたり、労働者に有効な呼吸用保護具を使用させていなかったもの	H31.3.25送検
兵庫労働局	令和元年7月31日	（株）神和商事	兵庫県三木市	R1.6.13	労働安全衛生法第20条,労働安全衛生規則第158条	車両系建設機械に接触する危険のある箇所に、誘導者を配置することなく、労働者を立ち入らせたもの	Ｒ1.6.13送検
奈良労働局	令和元年7月31日	藤田鉄工（株）	奈良県橿原市	H30.12.11	労働安全衛生法第20条,労働安全衛生規則第111条	労働者にボール盤により作業を行わせるにあたり、手袋を使用禁止していなかったもの	H30.12.11送検
奈良労働局	令和元年7月31日	弥杜工業	奈良県奈良市	H31.4.3	労働安全衛生法第100条,労働安全衛生規則第97条	約６か月間の休業を要する労働災害が発生したのに遅滞なく労働者死傷病報告を提出せず、虚偽報告を行ったもの	H31.4.3送検
奈良労働局	令和元年7月31日	（株）若林造園	奈良県生駒郡平群町	R1.6.10	労働安全衛生法第61条,労働安全衛生法施行令第20条,労働安全衛生規則第41条	作業床の高さが10ｍ以上の高所作業車の運転を無資格の労働者に行わせたもの	R1.6.10送検
和歌山労働局	令和元年7月31日	（株）湊組	和歌山県和歌山市	H30.9.21	労働安全衛生法第21条,労働安全衛生規則第151条の70	100ｋｇ以上の荷を貨物自動車から卸す際に、作業指揮者に手順及び手順ごとの方法を決定させていなかったもの	H30.9.21送検
和歌山労働局	令和元年7月31日	河西運輸（株）	和歌山県和歌山市	H30.10.19	労働基準法第32条	労働者２名に、36協定の延長時間を超えて違法な時間外労働を行わせたもの	H30.10.19送検
和歌山労働局	令和元年7月31日	（有）グループホーム開門荘	和歌山県新宮市	H30.11.5	最低賃金法第４条	労働者３名に、１か月間の定期賃金合計約46万円を支払わなかったもの	H30.11.5送検
和歌山労働局	令和元年7月31日	紀南農業協同組合	和歌山県田辺市	R1.6.25	労働安全衛生法第21条,労働安全衛生規則第524条	高さ６ｍの倉庫屋根上で作業を行わせる際、踏み抜きによる危険を防止するための措置を講じなかったもの	R1.6.25送検
鳥取労働局	令和元年7月31日	八幡生コン（株）	鳥取県東伯郡湯梨浜町	H31.2.1	労働安全衛生法第20条,労働安全衛生規則第107条	労働者にベルトコンベヤーの調整等を行わせるに当たり、機械の運転を停止しなかったもの	H31.2.1送検
鳥取労働局	令和元年7月31日	（株）木田商店	鳥取県東伯郡北栄町	H31.3.6	労働安全衛生法第21条,労働安全衛生規則第519条	高さ約５ｍの納屋２階屋根の端に手すり等を設けることなく労働者に作業を行わせたもの	H31.3.6送検
鳥取労働局	令和元年7月31日	倉吉運送（株）	鳥取県東伯郡北栄町	R1.7.3	労働基準法第104条の２	労働基準監督官に虚偽の是正報告書及び書類を提出したもの	R1.7.3送検
島根労働局	令和元年7月31日	（株）竹内工業	島根県大田市	H30.8.28	労働安全衛生法第100条,労働安全衛生規則第97条	休業４日以上の労働災害が発生したにもかかわらず、遅滞なく労働者死傷病報告を提出しなかったもの	H30.8.28送検
島根労働局	令和元年7月31日	（有）吉川工務店	島根県仁多郡奥出雲町	H30.11.13	労働安全衛生法第20条,労働安全衛生規則第157条	車両系建設機械を用いて作業を行わせる際に、転倒又は転落を防止するための措置を講じなかったもの	H30.11.13送検
島根労働局	令和元年7月31日	（株）オーテック	島根県松江市	H30.11.28	労働安全衛生法第100条,労働安全衛生規則第97条	休業４日以上の労働災害が発生したにもかかわらず、遅滞なく労働者死傷病報告を提出しなかったもの	H30.11.28送検
島根労働局	令和元年7月31日	（株）大勢シェル	島根県松江市	H31.2.1	労働安全衛生法第20条,労働安全衛生規則第28条	造形機に設けられた安全装置を有効に作動させないまま、労働者に作業を行わせたもの	H31.2.1送検
岡山労働局	令和元年7月31日	銘建工業（株）	岡山県真庭市	H30.11.9	労働安全衛生法第20条,労働安全衛生規則第107条	プレス機械の運転を停止することなく、労働者に清掃作業を行わせたもの	H30.11.9送検
岡山労働局	令和元年7月31日	（株）フィル	岡山県倉敷市	H30.12.7	最低賃金法第４条	障害者を含む労働者93名に、１ヶ月間の定期賃金合計約750万円を支払わなかったもの	H30.12.7送検,H31.2.7不起訴
岡山労働局	令和元年7月31日	（有）吉備	大阪府大阪市中央区	R1.6.7	労働安全衛生法第20条,クレーン等安全規則第72条	クレーンにより吊り上げた足場板に労働者を搭乗させ作業を行わせたもの	R1.6.7送検
岡山労働局	令和元年7月31日	（株）ＬＵＡＮＡ	岡山県岡山市北区	R1.7.17	最低賃金法第４条	労働者６名に、２〜３か月間の定期賃金合計約180万円を支払わなかったもの	R1.7.17送検
岡山労働局	令和元年7月31日	（株）ＴＤＹ	岡山県岡山市北区	R1.7.17	最低賃金法第４条	労働者５名に、３か月間の定期賃金合計約211万円を支払わなかったもの	R1.7.17送検
広島労働局	令和元年7月31日	ランデス（株）	岡山県真庭市	H30.9.13	労働安全衛生法第61条,労働安全衛生法施行令第20条,クレーン等安全規則第221条	つり上げ荷重１トン以上のクレーンの玉掛け業務に無資格者を就かせたもの	H30.9.13送検
広島労働局	令和元年7月31日	宇野木工（株）	広島県福山市	H30.10.11	労働安全衛生法第20条,労働安全衛生規則第123条	木材加工用丸のこ盤に歯の接触予防措置を設けることなく、木材加工作業を行わせたもの	H30.10.11送検
広島労働局	令和元年7月31日	（有）岡野商店	広島県山県郡北広島町	H30.10.12	労働基準法第32条,労働基準法第35条	運転者３名に対して、有効な36協定の締結・届出なく違法な時間外・休日労働を行わせたもの	H30.10.12送検
広島労働局	令和元年7月31日	（有）共生工業	広島県呉市	H30.10.26	労働安全衛生法第100条,労働安全衛生規則第97条,労働者派遣法第45条	４日以上の休業を要する労働災害が発生したのに、遅滞なく労働者死傷病報告を提出しなかったもの	H30.10.26送検
広島労働局	令和元年7月31日	中川昭和	広島県尾道市	H30.10.26	労働安全衛生法第100条,労働安全衛生規則第97条	４日以上の休業を要する労働災害が発生したのに、遅滞なく労働者死傷病報告を提出しなかったもの	H30.10.26送検
広島労働局	令和元年7月31日	（株）柑橘屋	広島県三原市	H30.11.1	労働基準法第24条	労働者７名の８か月間の定期賃金合計約300万円を支払わなかったもの	H30.11.1送検
広島労働局	令和元年7月31日	鳴滝工業（有）	広島県尾道市	H30.11.2	労働安全衛生法第20条,クレーン等安全規則第29条	天井クレーンで、ハッカーを用いて玉掛けし、吊り上げた鋼板の下に労働者を立ち入らせたもの	H30.11.2送検
広島労働局	令和元年7月31日	（株）神戸揚重	兵庫県神戸市中央区	H30.11.12	労働安全衛生法第100条,労働安全衛生規則第97条	４日以上の休業を要する労働災害が発生したのに、遅滞なく労働者死傷病報告を提出しなかったもの	H30.11.12送検
広島労働局	令和元年7月31日	（株）ムロオ	広島県呉市	H30.12.21	労働基準法第32条	労働基準法第32条,に違反し、かつ、１か月当たり80時間を超える時間外・休日労働が複数の事業場において認められたもの	H30.12.21,広島労働局長が指導
広島労働局	令和元年7月31日	シモハナ物流（株）	広島県安芸郡坂町	H31.2.12	労働基準法第32条	労働者７名に、36協定の延長時間を超えて違法な時間外労働を行わせたもの	H31.2.12送検
広島労働局	令和元年7月31日	（株）大和	岡山県総社市	H31.3.4	労働安全衛生法第20条,労働安全衛生規則第519条	深さ約5.9ｍの機材搬入口（開口部）に、手すりを設ける等の墜落防止措置を講じなかったもの	H31.3.4送検
広島労働局	令和元年7月31日	安建工業（株）	広島県福山市	H31.4.10	労働安全衛生法第20条,クレーン等安全規則第66条の２	作業方法等を決定しないまま、移動式クレーンを用いて作業を行わせたもの	H31.4.10送検
広島労働局	令和元年7月31日	原田鋼業（株）	広島県福山市	R1.5.13	労働安全衛生法第20条,労働安全衛生規則第104条	機械運転の合図を定めず、合図者を指名しないまま　鋼板をコイル状に巻き取る機械の運転を開始させたもの	R1.5.13送検
広島労働局	令和元年7月31日	（株）ＮｅｏＡ	広島県広島市	R1.6.21	労働安全衛生法第20条,労働安全衛生規則第160条	ドラグ・ショベルの運転者が運転席から離れる際に、原動機を止めていなかったもの	R1.6.21送検
広島労働局	令和元年7月31日	（株）そらもと	広島県呉市	R1.7.5	労働安全衛生法第20条,労働安全衛生法施行令第13条,労働安全衛生規則第27条	高さ約７ｍの高所で伐木作業を行わせる際、構造規格に適合した安全帯を使用させなかったもの。	R1.7.5送検
広島労働局	令和元年7月31日	ジャパンマリンユナイテッド（株）	神奈川県横浜市西区	R1.7.18	労働安全衛生法第21条,労働安全衛生規則第518条	高さ約2.7ｍの高所で作業を行わせる際に、作業床を設ける等の墜落防止措置を講じなかったもの。	R1.7.18送検
広島労働局	令和元年7月31日	株式会社クボタ	大阪府大阪市浪速区	R1.7.22	労働安全衛生法第31条,労働安全衛生規則第653条	深さ約5.9ｍの機材搬入口（開口部）に、手すりを設ける等の墜落防止措置を講じなかったもの	R1.7.22送検
山口労働局	令和元年5月31日	仲工業	山口県山口市	H30.8.20	労働安全衛生法第94条	労働災害に係る産業安全専門官の質問に対して虚偽の陳述を行ったもの	H30.8.20送検
山口労働局	令和元年5月31日	山口建設（株）	山口県山口市	H30.8.20	労働安全衛生法第91条	労働災害に係る労働基準監督官の質問に対して虚偽の陳述を行ったもの	H30.8.20送検
山口労働局	令和元年5月31日	（株）山下技研	山口県下関市	H30.11.8	労働基準法第24条	労働者12名に、７か月間の定期賃金合計約1 370万円を支払わなかったもの	H30.11.8送検
山口労働局	令和元年5月31日	（有）河上建設	山口県岩国市	H31.1.21	労働安全衛生法第20条,労働安全衛生規則第157条	路肩から車両系建設機械の転落を防止するため、誘導者を配置しなかったもの	H31.1.21送検
山口労働局	令和元年5月31日	（有)金城工業	山口県周南市	H31.3.25	労働安全衛生法第20条,労働安全衛生規則第158条	運転中の車両系建設機械（解体用つかみ機）に接触するおそれのある箇所に労働者を立ち入らせたもの	H31.3.25送検
山口労働局	令和元年5月31日	広容（株）	広島県広島市	H31.3.26	労働安全衛生法第20条,労働安全衛生規則第104条	スクリューコンベヤーの運転について、一定の合図を定めず、また、合図をする者を指名せず開始させたもの	H31.3.26送検
山口労働局	令和元年5月31日	（株）リアルエステート国広	山口県下松市	R1.5.17	最低賃金法第４条	労働者３名に、２か月間の定期賃金合計約90万円を支払わなかったもの	R1.5.17送検
徳島労働局	令和元年7月31日	（有）岩崎建設	徳島県那賀郡那賀町	H30.8.16	労働安全衛生法第61条,労働安全衛生法施行令第20条	ドラグ・ショベルの運転を無資格の労働者に行わせたもの	H30.8.16送検
徳島労働局	令和元年7月31日	（有）江淵鏡台店	徳島県徳島市	H30.10.25	最低賃金法第４条	労働者５名に、最長15か月間の定期賃金合計約159万円を支払わなかったもの	H30.10.25送検
徳島労働局	令和元年7月31日	（株）サンパイ	徳島県徳島市	R1.5.20	労働安全衛生法第100条,労働安全衛生規則第97条	４日以上の休業を要する労働災害について、虚偽の内容を記載した労働者死傷病報告を提出したもの	R1.5.20送検
徳島労働局	令和元年7月31日	山雅工業	香川県綾歌郡宇多津町	R1.6.11	労働安全衛生法第100条,労働安全衛生規則第97条	４日以上の休業を要する労働災害が発生したのに、遅滞なく労働者死傷病報告を提出しなかったもの	R1.6.11送検
香川労働局	令和元年7月31日	（合）ホーム工房	香川県高松市	H30.8.24	労働安全衛生法第21条,労働安全衛生規則第518条	２ｍ以上の屋根上で、足場の設置等の墜落防止措置を講じることなく、労働者に屋根改修作業を行わせたもの	H30.8.24送検
香川労働局	令和元年7月31日	丸急物流（株）	香川県丸亀市	H31.4.19	労働安全衛生法第20条,労働安全衛生規則第151条の74	最大積載量13.7トンの貨物自動車に荷を積む作業を行う際に、労働者に保護帽を着用させていなかったもの	H31.4.19送検
香川労働局	令和元年7月31日	（株）Ｗａｖｅ Ｅｎｅｒｇｙ四国事業所　詫間工場	香川県三豊市	R1.6.21	労働基準法第32条	労働者４名に、36協定の延長時間を超える違法な時間外労働を行わせたもの	R1.6.21送検
愛媛労働局	令和元年7月31日	（株）本田建設工業	愛媛県松山市	H30.10.16	労働安全衛生法第21条,労働安全衛生規則第361条	労働者に掘削作業を行わせる際に、土留め支保工を設ける等、地山の崩壊を防止するための措置を講じなかったもの	H30.10.16送検
愛媛労働局	令和元年7月31日	（株）コクシン	愛媛県松山市	H30.11.9	労働安全衛生法第20条,労働安全衛生規則第164条	車両系建設機械（解体用つかみ機）を、主たる用途以外の用途（荷のつり上げ）に使用したもの	H30.11.9送検
愛媛労働局	令和元年7月31日	（有）来嶋建設	愛媛県松山市	H30.12.7	労働安全衛生法第20条,労働安全衛生規則第155条	車両系建設機械（ドラグ・ショベル）を用いて掘削作業を行うときに、作業場所に適応する作業計画を定めなかったもの	H30.12.7送検
愛媛労働局	令和元年7月31日	三島建設（有）	愛媛県西予市	H31.1.25	労働安全衛生法第100条,労働安全衛生規則第97条	休業４日以上の労働災害が発生したのに、遅滞なく労働者死傷病報告を提出しなかったもの	H31.1.25送検
愛媛労働局	令和元年7月31日	マルウ接着（株）	愛媛県四国中央市	H31.3.12	労働安全衛生法第100条,労働安全衛生規則第97条	休業４日以上の労働災害が発生したのに、遅滞なく労働者死傷病報告を提出しなかったもの	H31.3.12送検
愛媛労働局	令和元年7月31日	浜栄港運（株）	愛媛県新居浜市	H31.3.26	労働安全衛生法第14条,労働安全衛生規則第451条	船舶内での荷卸し作業において、船内荷役作業主任者に作業の方法を決定させ、作業を直接指揮させなかったもの	H31.3.26送検
愛媛労働局	令和元年7月31日	（株）ありがとうサービス	愛媛県松山市	R1.7.26	労働基準法第32条	労働者14名に、36協定の延長時間を超える違法な時間外労働を行わせたもの	R1.7.26送検
高知労働局	令和元年7月31日	森岡興産	高知県高知市	H30.9.26	労働安全衛生法第20条,労働安全衛生規則第157条	ドラグ・ショベルを用いて作業を行わせる際に、転倒又は転落を防止するための措置を講じていなかったもの	H30.9.26送検
高知労働局	令和元年7月31日	丸点通運（株）	高知県高知市	R1.6.19	労働基準法第32条	労働者４名に、36協定の延長時間を超えて違法な時間外労働を行わせていたもの	R1.6.19送検
